0,1,2
AJW,7842421,163
WWTVWW,5977474,49
JKNNKU,7756671,12
DWDVWH,1133339,152
JYOBTHFQEQ,8965414,175
ZKVBNG,4671693,20
RHKRDR,3238078,113
DKI,3705298,108
FZNOM,7416427,110
WZXTKNSPT,4870137,78
YCUYZUUF,6343811,182
XMR,6041961,114
OJEORDS,9232569,159
TSDHMFI,5526678,132
BIU,1993671,26
KPOUFQ,9973209,124
LEQMJJWJGE,3073730,161
LFPIPKCZE,3497623,9
QYMDASOTIR,587024,7
NHE,8390530,124
GIYMX,8431087,135
YBYSKV,9396430,102
SIPZ,8582184,50
GVYXH,1874253,88
XRMRHKPGU,5613614,46
CYLMCGOZ,4595399,164
QXXDM,4843729,177
FJGKJW,7881158,174
RXLHAGEKV,2611876,152
CPJVOCRN,3707907,118
MKS,8762489,148
VEUWLUIET,5373402,159
DJXMI,2216581,117
PYTBIYVPRR,7326374,79
VAJIXZMAQR,3957628,165
DPC,2791803,101
NBYSLRV,7217306,123
PIREDZNQM,5021689,54
AWBKSHD,4925956,63
SDQ,9049310,122
CHARCJHONP,7680428,131
WINJBEVEU,649956,137
MCFA,9830318,94
RRFINZAF,5798756,112
FPLSEEGI,6589229,163
IIWOPIQBM,5018412,194
FJT,6043926,141
YAT,6976342,12
YLYZOQXGD,8879461,115
GHVNQFS,7486311,63
JLVMP,6994846,6
HOOMQW,1538746,43
NZNPQBIVB,6612927,180
OBKLDAK,2631170,40
PMWYZHYA,7858992,104
WWCGSS,5945572,61
FRRWVUOOS,9023181,197
SMPNPCA,1156788,7
RYGV,5167477,32
GQTXPHTO,7513982,180
POSTICRPC,1200041,68
GXHLNO,4080735,123
RFDZQAWB,2965765,44
XKJUM,8976119,19
GLAFOXWHLE,4383955,106
PBLLWU,9689907,143
CZDZED,1664656,187
VBWI,8248146,125
WCVRWXAZ,42560,173
KNMYPSO,858664,138
LOXZBD,3027193,76
VALMYNI,6945084,115
KQHHNJ,8878591,123
HSUZKDJJVH,5784055,37
LCLYVALV,8112685,127
MSPFBQQLKM,9967485,192
YHWVTDLAG,9926642,152
PAKLTVDJW,1489545,175
DKIGJL,5771962,161
YCXOHBNBEM,5802431,200
ENZNXQAJ,8903148,70
WLEQOFQVT,9825153,145
LKIY,2370237,196
EIS,2395304,45
UTKYAB,1255083,32
IWRDC,8529745,12
BYES,6604147,15
KVEVPNTBK,3501123,2
TPBJV,8490427,60
SRDPEQHIY,7529096,55
VQH,5820495,129
OLJPXMGPQ,8837046,4
MWCZ,7442533,52
ODLLLI,5142272,76
WGC,3570527,46
AXGMNPFUA,2994589,43
QSJGX,2853604,162
QHFZJUZ,2264665,99
RKPBKVOD,172366,78
WNKKOIFUXB,4303456,24
FHUVBOF,1031796,98
SWYQI,8064896,132
HVCOZYJXF,8867569,122
YZZK,2051392,131
FLOFXZS,1171379,164
JYREWIN,87995,41
FLRD,431288,53
ZJRVJ,2581047,19
HIB,3018985,135
MNA,9843547,128
SPGAZZKI,5370425,104
UZGJSZBN,140848,52
SBHZENCCKJ,8153866,74
BIFY,5595954,59
EOV,5702972,132
WQBNONSP,5061112,127
QDHW,3649155,29
PHVPQKNC,2043518,157
LGJVJQN,4423436,112
WFPBQTJALX,282371,34
CILPWM,9516574,178
GJL,2038815,84
UNJHQA,3445143,57
VGVRLDE,5118343,103
RCQI,9883328,80
OYHC,2624892,87
WMUCET,7991866,167
EFDMWBACO,1062253,119
SPV,5361790,84
KOUICSTD,7405404,187
WJBBIAM,9893038,179
VKTEGT,5652909,87
PFYJT,8993329,177
PFAUT,6109562,39
TGWMJ,3164569,170
HTWX,6524439,191
SXQS,1560129,183
ZAFCU,7535325,197
UZMIQSEY,9000021,114
HNIFVHUQFO,1374826,173
JOJBK,1689376,19
LOI,3669117,129
PLQWRTWCX,4500065,17
BRGFJ,1752990,111
CNFLABZIJQ,7947581,194
PLTRINN,2982949,73
BFCFY,1283230,11
LWQOLUCBVO,6901732,179
VHAXVN,2503799,165
FRWHZMFYQ,2050939,175
MOUGWPUEZ,8544256,160
RAFHENK,1455442,167
DTTG,8173689,153
OHUGVYFTH,3887346,73
XVMC,9086239,43
AGFB,2232968,111
UMBFVEN,9309021,111
IRCKBZVU,2750738,140
XLG,7549721,67
ILCLJDDUY,7820032,101
RZG,5626693,145
LOXRCVE,1124719,147
ETHGR,4794580,107
DCYEHQNY,788558,125
FIR,3707062,13
KWYDYVAMGZ,2741192,72
GYAIOXQSE,4042016,161
DUHQV,1734497,150
KCEL,7084861,143
VDGGCSL,2001866,183
QQMWPSVEX,3348124,105
RYTYAXPE,1767485,98
IGAGEZ,3542878,35
DWBJUEG,2849300,5
WELBHN,7565420,98
KLKW,9206921,14
EXU,5542338,125
CNS,4071634,146
USKQIAABL,9694086,164
ONXTTL,6298036,76
OKR,8156080,179
EFZ,1217547,15
EUEKCX,6319347,62
ETBITTD,2042848,12
FJCHMWIVB,1988995,174
HWU,5597201,119
XGRJJOL,1470823,100
LUCTPRSDJ,2792471,184
DGGER,8638804,93
WPCJYRBU,1563486,135
LZPHAQCOY,4720785,125
IKRKY,9829760,70
ZKECPRAXXB,3000064,103
CYCWSTNZON,4900953,55
HFPBFZPK,5232792,197
LIDDHWJXV,325898,156
DAUQONQ,738369,126
KGFMLVRLQ,6742012,4
JTHBSZ,103722,172
ERNZY,5826398,82
DSVN,5173818,192
SLFASUTR,2030751,59
RKMJUCUA,5544873,73
UJLSVSK,535791,27
KSYAYQ,4724306,95
FPMIQ,798229,48
JNUZZRSTJ,1379136,43
TYCKAVW,1402693,53
NYBO,4061376,177
TDCHLT,8811991,174
KLKJPXP,1339034,109
CMQAA,276622,152
ABRZFAGDMD,5349550,62
AANLYV,8892536,25
LPIMBVJMU,1777353,89
NWVUWWKVLR,3116156,72
WIKJPYCIRF,5997959,117
YAMAB,669961,120
GPBTA,9983359,69
XVTDVDN,2329636,27
UGBTAPNRY,4868966,33
UIUWYHNUQT,4114664,119
GGOOI,3876941,22
DZOZJ,5825168,66
PVEP,3617030,21
SNA,4450399,72
ZUJKTI,2972198,155
BEZ,1360940,102
PUVC,8419423,196
GQTMCLGA,4030383,174
VSBOLNKW,4646067,146
ZFUEZF,9256881,39
XWME,7895889,193
QJF,4148590,3
GSKISSSVAD,8699593,75
FSBLEXD,4624560,5
XONWZ,464628,6
ZSUHAPUIM,476471,197
PAMBJEYKT,7413123,46
UKUOAU,2921509,82
ABMPM,5350937,157
GND,4035871,35
PPJXLNO,7749073,152
AZTV,2219675,154
MUDOTD,1705211,117
ACYCJYW,1473631,95
QMJ,2109789,88
LDLDGG,4886322,147
HRO,6133373,151
HQIPKSHAKD,4441001,159
VNNG,805453,145
AUDHFNNO,8617813,160
YBEYAWUQQ,865163,22
FPRMXP,3884942,107
JVD,2215154,22
WHZ,231897,29
EUCYE,2232441,98
RKMKIPUGKQ,7008077,197
JQKXVVKNJ,8787813,186
SGSCWB,838414,17
ADDN,6986421,188
CPUUIMSGVP,9854566,158
UOXJFZK,2576970,93
TCPG,7464587,94
JHAFXTHV,5089660,139
PWB,6123696,43
INGCUXIE,7998316,37
URXUCXYX,7363579,15
SAX,6628467,167
CXMYHJP,7725749,136
UVCADH,4705334,137
TZL,4704154,53
ZSHEGWWEA,9168089,35
KXL,992418,46
URSJVJ,2533641,14
EXIDQDRY,2480173,61
GHZMBFCICC,1013313,103
RUJUGJGV,9070697,170
BGQNSQWBDT,3875463,16
EYTCOEHU,7262421,184
XPT,6199584,189
TMHVLOWL,2107801,174
AROVLPE,40576,189
CJCNEXXIH,451297,43
RUAWC,7413333,130
XBJT,1511182,9
RUNNELHT,808320,154
FFGLOJBP,8346248,115
UVTAZZHSP,2680028,24
GEWUP,8044915,94
GJK,3662350,42
HBA,3995540,154
LMSAREHPZW,363001,90
WZSU,1596395,99
DRIR,2630295,113
ZAT,7675607,34
FQFLGWK,7629792,184
EBWWQN,1728760,163
ZGQTNVZOOH,2674227,126
KBL,1647261,127
JYZFBV,7695086,154
JNA,8644777,46
MWYAKSKZJS,3222657,135
OENUBPJFHW,9004149,108
RAO,8716166,126
ACSYORP,6347174,11
RAATW,8949472,5
DOQ,3008991,157
HRVCJN,8212401,96
GQAEZ,3473584,145
ROOOXEZSU,5876972,137
IGG,2901110,69
IHVFWTZKH,5362649,153
GTXVYJDCDU,3582273,85
LWFFOJMXB,2123694,33
WOGGUPI,9491307,178
TJJEQW,4359152,51
AJFR,402235,40
MPORGAVNKG,6006457,159
BMCOPASXK,1048667,166
HQKW,641936,22
IYSTYIUL,7298831,88
YCIEW,6914254,155
UJH,3712027,34
FNQXRSEI,2605242,21
CFMQWDZC,1119623,113
IJTLPTGZCG,6500890,30
FOOEKOYW,2151675,47
EZHRS,1148807,116
BBUAPG,6483991,52
MVEEZH,5630334,20
YUT,1617966,73
EEDAIA,2561152,158
ZCWJAD,8073167,73
XYFBY,3342965,39
SMZS,6764682,102
WWSAHQA,9115031,193
UBCYBDXRED,3821603,85
LJXVXYS,7561013,38
DVWUGFLERH,6730618,162
UAJVDRLJN,2682721,188
MEAY,6974160,26
KCEXHZJVZ,1124241,29
FUWF,1917254,80
KTHBNESCDN,3235989,50
TMNFJJIQQB,2509154,33
QLHSNMNKUX,933917,118
RND,8298787,165
LMURZ,3167465,142
VDS,7175045,54
MWIZQBEO,1080221,41
KZDLWVCS,8781499,31
HVDQJNOMPM,2013130,79
GAGRUITZQ,7327105,196
UYKXHVHOT,8547315,50
KDSBZRJUOK,8144914,180
MLU,5680949,145
INE,9451579,119
HFLUE,3784054,120
VDIYBILLXL,5469831,175
GKUVHHRQ,9957700,10
BMERFT,2366656,110
FDTZC,7586655,54
SDWQZFDRFV,8780673,88
VZAGVAE,8693934,143
EQJZFSGUZV,8742675,60
IUDZQ,4941549,63
KBEBQYPWAF,6496253,1
JNH,6087341,193
JZSKUMQOAA,5699884,169
CWCRDJ,5454023,190
UMSFOQH,1604849,7
OVWKKCGR,6922231,102
VFDUELQQQ,8298469,153
SXBSRPDRU,3202084,99
BWROITCLC,7897859,118
ABH,5128116,142
YVOBAARPVM,6367217,120
IVWQPDZ,134489,58
AJCRUXHZZ,9179799,17
UNCWDCM,8373732,127
YKM,5599379,76
PNDZTASLGK,391170,65
OSCDE,322789,186
RILNL,3173879,9
WZOGRIDGBP,4163300,73
AJBAHFLI,7828196,88
DTHOTNAX,8599629,184
ARKUTY,79513,60
OGZT,6308169,54
ZJTHGWFGHV,7856837,53
NFHB,124716,184
TQFGMJQEI,7129437,156
VYCZQS,7408003,39
ZSP,2606578,48
LECPKT,7083376,159
DSAQRBQU,8111791,86
QEVSWHEPOH,6246406,183
DOC,2273313,71
ARZBAAJFXB,8848861,74
BZPGPSVC,1129493,164
PLAMWVCLX,8556600,143
KPYO,2462941,101
GVK,6033871,130
ULZ,1534518,35
IRZMSRMV,4686513,112
XVL,3940776,100
HUOHBWHPXH,7819998,109
NCUENCVBPL,320348,169
AKJUD,3186173,172
LXJOF,3485564,160
GWBLLYARL,3654118,137
JYJGUZF,5804031,46
EEXQQQSPT,2707093,24
KHKZBD,1943533,16
OTJVTCLA,9705189,71
FRON,5137073,96
ZTEYLDRD,6825754,119
AVDFBWAT,3846659,194
ELNHHTQMPM,4577868,181
BJZRGDVZR,7989910,126
ZEXHQOI,6749321,159
QHMBVVAVPG,8874849,138
RDIOKTXOTN,1454791,133
NCSQOR,3297776,166
WOY,9738659,143
FYYB,1868407,117
OIWHYLDIHP,2326033,120
KPP,659474,64
YOQCM,3129380,87
ATNOBCKD,960258,25
SFXSKLMLQL,9817127,164
OWHZLR,8722361,130
XBIYUV,9651159,181
JTSFCMSFIA,3408895,98
MYQMVAAXHF,1462847,136
QJPBC,9371949,190
DOA,9595098,56
NJXHD,3817317,88
YTQ,2227167,3
QFOIG,2340561,32
MAXPZJMKV,4576763,60
VJIUOBI,8244289,161
GPJ,2465899,181
YVEBL,949383,172
TYOUXTQ,7348906,45
WFOTJGFO,3004203,74
TDH,6945756,114
UBMTEKL,682815,154
MVURBFK,3312323,37
JQQF,7569343,84
HDZHZDOE,2599181,87
BJATFRWA,4176690,170
DHUEVGICA,7680312,166
NBTOL,7382053,99
ABRHTLGBIF,3991402,185
ZOX,4480767,7
EXATA,1870531,160
VNNKNQYE,7296042,33
YUXAGFQP,7628323,99
RAKYJULZX,8584669,172
FHOIUFGS,2852440,177
SEDITBZG,7340952,125
MAKFURD,8556089,87
TJTOTASRDR,3398551,174
HXEOHRFMB,3596549,107
HISCHTY,4613789,176
ENYZ,1695269,155
BJQSQEHLY,4067777,104
XSQULXXT,9789534,52
GDXIRHAFJ,945422,187
AZQLBXEJ,8495510,78
HSUGHXWQ,4020427,12
HKDTT,349315,114
IYIDUBUX,2463971,44
MLFJCDTEM,475105,137
TDNGPCESBE,6071464,2
CTE,737567,58
VJG,8864263,173
TIJNCGZXZ,9645387,60
BLSJPHWPN,7203226,73
ALLTDD,5813663,158
DNQSOQODGS,7271463,82
GFZFF,9065691,73
LPRRHN,293426,136
EHWCAXQF,9705093,46
JRTPCBH,3586383,109
GBYXUE,4856511,111
LJMLXCU,4046644,25
GDKJYXP,3679496,59
KJYKNNK,6585859,154
JJJJG,8919631,147
VRQABLY,4634684,161
MVVXPFMDLD,1745803,28
KPWAIREZPD,3252288,187
ZXWTSOMAX,5357278,91
KRBZWV,8727486,187
DPAGIYGICY,484542,31
LIO,7685132,157
BQJ,7303437,121
FGES,8401283,65
WEAJJG,646924,167
FCDKPP,7879054,151
ULSW,8628136,178
DDVRHPY,89439,111
QNDKYUBU,5029471,13
NWATDJDAE,3446220,133
XANKMD,1425099,40
ZFGFN,8093575,65
CXY,3821223,150
IYHPBD,7463948,67
LDFFWRJ,4736182,100
IQGIWRLO,572959,5
REHTPNVZYY,1955966,60
OZATDDYMHX,9442228,45
SWHRCEHZXD,4997107,105
ROTNDXKGI,6446385,102
TNHFYWVTF,2438412,178
RXJZU,2687155,112
WUNZWEPTZL,5805157,200
KFZR,3144582,58
OXXLXKVQ,6913543,99
MHNTRJ,863784,171
JUEBTQDMB,9621455,78
ZZQENB,722000,35
KCNPOCCU,8279162,82
YQLCVVCAH,3513582,150
ZSWZMJHF,4859052,128
VERI,4875011,108
XETDOW,5633602,192
UKR,2119357,100
RLQVXP,6026268,4
OIURVU,4645821,170
DNXWM,7270523,98
HFJSEJX,6726857,116
YGAAZ,5540944,99
MTIZBJ,3987049,41
AEZB,2589602,89
BAOZZGW,3766449,141
IPQ,3615272,144
AXMYJSMPY,6004822,166
XLSMZNB,2596383,38
AWPKQBORSM,323209,83
JMKCUFK,4373887,95
MWVZCK,1646932,76
MWS,3252837,121
XCSLMGDTSP,7405670,90
HRQ,9889748,130
RRYYAQ,7152660,102
SSMXYSJD,9308531,101
PHE,8159110,88
FTJRXJYV,4856401,3
BAEACFUOEP,7534679,182
DQI,2249204,46
VPKOCHAF,2216037,187
SGGWB,6979927,118
CRFTU,3340603,167
BMLJRWZXH,322273,100
JIW,964637,76
PORYVFT,36999,164
TMONFPFMRA,2362688,51
XLDRIWFT,6642839,36
WYNUHSD,3556022,154
WKSSIAI,5192571,98
RQSWOZ,8544943,174
GAMILNLPQ,1989033,18
HSQKAXH,100048,148
WCWOKPNAX,1424276,1
FMOHF,674253,170
YPIX,6389037,174
NEYAUQ,9274799,151
UTN,890425,57
ZBCGVCQK,3856492,109
DTD,4681518,76
QIBYTOK,3888081,123
EIVQUWS,35759,168
HZB,7420084,121
GCZWODLMTW,5703613,6
FJLNNIWULP,5918547,197
RYLYUJ,7840732,53
ROM,8643289,113
WQSAXUVHXK,9104218,122
DKYIDMJKN,6186,93
PBOAQWCH,704949,116
LQFVJUJ,8891035,146
PRSVKE,9367825,33
RAQSTHFGTJ,5746938,170
UMPPAIZF,6588581,171
DYQMXICI,2510959,174
KFDYJESRD,725653,114
XEKEUS,8185832,158
UHTJJZ,3970481,178
SWKDSJPFXG,2086093,6
KOQZUWHPZ,4578709,131
THTOO,7582325,40
FKQ,5281001,4
ODZD,3375037,98
VHIPZ,1949022,177
KKACZUNB,3847580,200
FRANKN,2550696,110
FSBVMJY,3706701,7
ZOZZYYD,6297653,162
MCRKBMBPYV,7742404,128
LTLKXFA,612473,78
ANMPMJJBWX,8430950,185
UVKBT,596724,36
SWLJGBFTZM,1140926,91
VMYVLGF,286129,59
YLDXRQUW,6564629,31
NMXQLRAM,8126723,112
NPPPCS,1929467,78
DFH,3572520,191
EXZUF,421111,172
EHN,5220972,80
KBGHNT,9077035,36
ACYZXDAXC,2819467,158
PECVFE,6477822,113
NNYQ,676277,176
AAYEMSA,8890671,167
VIISGPQ,7085003,181
INWAPOHSD,540523,69
OOTHDCVIUP,4357930,83
FCNLY,9425226,145
WIXJTI,6731650,58
RHQ,8249182,17
PLPHXARTQ,8498466,156
ECDGRBA,8602814,167
SVPQ,2902824,163
SNHCXUD,9737937,144
QUBLZVLGU,6196072,23
WKDZO,2894637,65
NWL,9519380,161
UEKZYKJD,9795571,32
QNPUJ,3337390,37
RFXKA,7026185,194
GWYYUEM,4992962,129
RVJHBVRY,1981367,110
IJMZXEQ,836006,85
YNNNV,4662854,102
IOUBHSLXZX,5089199,113
KIZFZCKVY,1281038,138
AOFXI,9241340,158
YRYV,9471735,122
AHL,133075,10
TOVFB,7352712,182
CZSMFWNQTD,6930035,6
DOCWB,8791638,104
ZRELFVZ,6211775,24
ABQEHINIW,8379855,30
FRWPPAPQ,6441606,186
IINFC,2971063,127
AGLUBRET,2012961,39
WVCVXOV,1603852,142
ASXRMBCFS,121645,155
SKAFCNBS,9117159,105
BNA,6525823,199
VZEZS,5790838,189
BCICTADBW,529211,107
MUFOWAHJ,4856338,49
LAMKEIXEG,9684277,28
NBSB,1634273,114
VVCIBMYES,9651185,89
GDDBNCVEH,520804,75
QYQTK,6339591,153
QYGYC,9180966,144
NWE,5279913,112
WOKUSHC,4632411,21
QSYGXFN,5294553,166
OYUBPI,7806124,120
PQBPQAY,1534782,27
QFJGYVIRIF,2430589,142
EVLM,4512278,44
OWHR,2960738,131
BOYLLTBZ,4883261,131
VCGAHZFXQ,2724451,47
GHERFP,5936244,17
GQGZVEPCB,7304396,132
PHB,9150389,151
XPGSQOCHD,74831,94
RNF,4692017,110
DNGY,2122147,22
DNASCST,2122289,80
CZKRLIWB,5885718,124
RLTUWBKZ,4888738,139
KULKUZKGVB,5671938,163
JBIFYHXVZF,2865025,102
YAPZGVIE,8588906,150
STPVZULPR,5516252,106
NRZGGGUWY,1936624,48
OLME,5895438,49
CZRFVFOPTV,8058101,162
YLNUGMXB,4804319,144
IRT,8619111,80
PXNQ,5343693,34
BVOSCT,70526,53
EQTALYA,6394822,160
NNTNNZEG,3659982,100
YKPHVLS,5836483,66
ZWZFXZGHCG,6334280,24
DXU,592250,86
QGKQWVQFK,1267146,71
CNUVHWR,295777,74
DVIR,3335470,106
HJZPIGGZ,7102016,38
BLBZWYPCIP,9058141,54
IMZRERX,4907318,6
SUIXOIVC,9042962,184
CVULHUGUJ,4730211,113
QKFUQ,2822627,200
XEFGZEEDK,6806250,35
HPBUI,2297198,186
RQTDKYMC,7597514,79
XNF,1317876,80
RUK,4740255,133
JTMPPQNWJE,31856,130
THQA,119837,154
XQW,7962466,109
BXDPOIRVB,7319252,197
NRHH,2302480,62
LMBKCXJD,6675190,53
VMDBXL,7251835,196
CVDNV,8819850,34
HJCVD,5575929,198
BLXKLMXE,1101056,149
DNLQ,5455324,180
TLIDFGEEL,915056,122
SGNSM,8587486,157
TEOHPJBG,2106780,52
CFODMHK,7275962,132
BOBQVJNRN,2686905,2
UIE,8764585,198
TBTUECQEIW,3588172,13
UZLTXQMMQY,9175082,61
ELCNZL,8034198,145
PPZL,8735067,152
LPEY,3408198,198
VLL,4865631,162
TJS,9957137,6
YXGSW,5555628,32
EPXZLVVGQ,4661575,193
QCFDL,2530971,104
JYZNMFAF,3496208,9
JNIIV,3625300,151
OGC,8694027,57
IXLRH,7303143,19
WQKMYL,4814640,57
WLYZDCM,9865506,191
XHUGLB,3763463,99
AHUOYPGK,190009,176
XWRLVW,6461870,190
YBUBFFO,7026784,26
VFTBUPKPJ,8145973,59
BFY,4882197,64
PPT,4843386,4
RXIEFVCK,668198,176
FRQFELHI,5204845,52
UNIE,1174620,163
LFFXKGCSWB,2622871,110
PGAHSGNT,1624605,47
NUYERN,8641285,42
FQJKKJ,4707765,134
CRDMCCK,7966434,98
WAHXNSQVB,2993919,99
KPKVFJLRUA,1314482,143
XGVCYHQCCK,1421469,111
FGFTV,2098170,118
DBUTICYIG,4494248,188
BNNZ,3281540,35
DMAVKPALAO,1309588,48
ECJBXL,6031785,44
XWF,2524530,117
PAU,7039420,99
VHHEQDVBOO,3501627,90
NJQHMOJ,7042963,54
IDZIQQS,4549487,152
JSOEWIYCR,6826030,40
YXGLXPHWTK,4581075,167
ERIAX,4051208,120
ZFHDBQERH,905826,13
RAWCXR,494171,130
EUOBTQ,8663839,118
JBFWSQPT,7391165,192
EYXJOELPWH,3177285,88
RIAPJCXDBV,6287312,197
WJMHYU,3817596,35
DSNMZLABGR,182219,187
CQVQEQI,7066986,149
BIWZSRBBN,3825401,19
SGLPSO,7692547,81
QWJXYE,6440243,119
MTG,7842713,29
ODII,3369903,92
AVB,1241715,77
YXZVCQ,7184634,124
HKNO,3149373,111
PUTZ,6192925,137
LMGXHQNGLF,2307784,117
SHMPYV,2113590,164
RJNJGVL,996697,102
FUNVM,589573,38
DBPHGCKRKB,7762727,137
YEILSHDYBD,7486971,121
KXQIXFPVI,16270,58
SLTPLWPIN,2446491,166
XSA,2019387,2
CXCHVUL,2763300,95
FCW,4983827,110
XVCSBS,6819651,120
HLRZGL,7501047,151
RSYK,9882071,131
OBF,2761071,64
OQJRJUB,5866401,147
ZUTRV,8543494,144
WOHVORRUYY,5655665,117
QDBXRQAGD,8303048,103
DTUXKIHLEO,5997289,43
MYXRSSE,4151405,47
DQOG,5118794,130
FTLYBJZ,881097,176
XRTRWA,9666763,20
FQIED,5904666,16
CSTA,404097,22
XBR,9817965,137
YXEOUZ,6383253,55
KZEZQOH,431633,150
OPBWKDRNMQ,9747881,141
UUJFTSXVP,2917164,51
VZWT,2794161,69
PZBRPBODP,4869334,165
REKFTGIQQ,4886454,177
DJUBZUL,8648811,166
EEFCD,3008400,7
MMZ,7408369,122
WVMOI,7576026,131
HXXGZFU,6246417,65
ZAXI,6162864,144
AZMHBSJW,1658983,124
QBO,3679019,83
YUQTMQX,5250991,187
IYKOXT,8542810,99
FYW,9604662,56
PTOIZ,4661540,102
HYVJF,2745820,95
JWBW,1183912,175
VMHD,8808649,48
QRBKCRXDXP,6789292,1
RHY,761174,91
SEVNSEA,1448734,109
BLD,3976879,18
WSVSBQLHTK,6397772,13
EQWBHETSGV,4314757,100
HTAQTZGUH,3575212,198
OKQDW,8210224,47
EEHF,6163752,52
YJYI,7805253,104
ECWA,9159168,174
WBRIUNYX,5087133,67
KKAKHRAUBH,2888885,60
GSK,7339138,103
UQDEGUOUYB,4398857,147
VAX,820078,139
NVYQTNAY,13597,138
JRRIMZUPMV,200059,116
OSSUQIV,9982163,115
CLFNAYDJJ,1606374,150
SQOVL,9934596,76
MMOC,2452676,14
FPGSKYBJI,1115930,74
NNR,2523673,105
JWB,9957354,54
EWFYYDWUO,863664,101
OLPM,1880242,166
ICO,3465167,187
LIYWXMWDO,5073754,23
FHOXQU,6152935,19
GDHRTWC,5149572,109
CRFCWCJ,1889452,62
RTYWVRRA,8516266,174
OHLFYHKPAK,3547035,99
JWGRKF,1371851,193
CLHFP,6741194,61
WBJMSBQMF,795537,79
TLGSNS,8220264,40
KUSMH,8870921,125
WWMTHRNNF,8904862,79
LXZPIPPMMS,191217,162
RCSRZPI,8777123,150
LKAJ,6906689,71
WJRBBYTT,276705,29
XDAJEROLJ,9281278,49
EEHOXBNDZ,956883,123
SGHPMRP,9822826,166
KPJR,8429981,136
TMLLHFDEI,4764280,180
UUADWIYOIE,5440664,192
DZJRWV,3333750,121
HSGI,6955625,113
UQIOX,9258478,81
CRSRO,8505819,66
BYWYVVUR,3992440,78
HDNYB,5307840,85
CLMAQXAOH,8882753,158
EAFJUYV,4537147,84
ZAEBTDTO,9971502,98
SBCOHTE,8442409,167
NZL,2992236,52
UIOSKRGWEV,8948564,148
FTDONNCTIE,3091285,46
RTRNDVMYRJ,6897172,115
AOPBKVIRH,1456172,17
EKLHIEVLXP,1770353,30
UNKKZEULTX,800456,119
ZKMXMKS,1197729,19
KON,3238170,64
UNOXQJRWO,2483411,82
WSYAAH,7046152,172
VID,9129269,50
BVYCFYHQA,5588700,4
OSVPVKE,9959424,21
ZPAZJN,4725614,141
BCMOJISH,3565221,137
NHDOCMNBR,3052712,14
DZDS,7599410,143
AYNJOGCR,1676668,94
WJGXS,9819623,114
PGONLLOS,931265,47
YXCGPVGS,3865331,134
MMAZ,8479497,132
NWNQPGGYT,3764806,15
COMS,3989950,12
YHHULLLGJ,772451,49
XHQZG,6460990,157
LHK,6944809,184
ZWLKJO,6473204,34
AZAKXJVL,2674865,143
QVJO,7819778,105
XGBLUZXN,523848,198
LCKOYTYQXJ,2516758,121
OZWETU,9362671,140
JNQ,6801029,21
KGSUI,465406,122
MNMENRRT,7976400,199
SINXAWX,5929331,119
FRDIM,9898497,7
UOBSMHGGRZ,645242,172
TKOACJSXS,5177759,7
ASFFVJEU,1946014,55
AAZ,7846930,193
OBJFNJ,5022333,146
LJOIYJK,4818175,36
VOPIOTLNKW,9605290,31
ABJPMNJ,1318400,197
XLVIYWPWE,4678497,113
ZKHBLCS,4086340,147
VSJIHXW,6367413,40
UKMRZAV,7408530,81
MEWNHTYB,2999854,19
TLF,500417,198
UIXDHBB,6417834,34
VBOFJ,5432129,10
NLNDQSQZ,4896785,73
MDZDZCEP,461255,32
SWA,3726645,163
TAYHJS,5162532,137
GUH,1327997,147
PWTJ,4192105,2
JPEUXBUB,5196221,163
BPDI,2110815,186
KDGC,2205557,131
NKZUPCPQ,7544117,69
DGLXMP,6014731,145
JSQ,5330938,93
GMDILRR,4973290,4
WNR,9111674,36
VLCIIX,5527943,163
NGY,3405144,16
YJHTNT,6243320,34
EVTGFPWVF,4665922,188
RCA,7192234,175
FQV,5060331,147
QGMDEJUN,2479628,111
TZTX,855784,181
HQXPYKR,2295446,110
YRK,6578115,200
GDGRRKTBUM,7756017,156
AIY,6829725,200
NKBYLZHMB,1638989,169
ADPDHPNTUY,6811325,101
QWSNJEAF,3781738,20
FHBG,9367796,184
WEVHYPRZQ,3124159,149
UKSZZOTYA,3340881,200
JZLSX,6264452,35
TVWVU,8655350,130
BWPPS,6545942,67
ZVUHKKNT,196211,87
UXXVIC,2883224,129
BDPQBB,1710319,130
LDRDLWFQ,5894245,191
GZZVL,8032842,36
KQAYMGMUS,8016270,106
ZZASPKPHU,6893487,154
TDUCNQOEOB,8931484,124
TDATQLSRJ,7559881,172
ZNVJSRX,467094,105
HWB,6986767,164
ZFT,9597796,161
MREEAPKPWM,6835027,74
ODJVOICC,4988232,173
JDTLIUINBV,5389296,131
HHFLAM,1437428,21
TYC,7482332,98
XWEWWLX,997596,126
OEGVIIU,6965710,32
BGM,1582561,118
MCKKDJMF,6822764,84
ZXJLBCCIV,7709867,136
ERWJUNY,1536539,78
AICUOEBG,2911270,25
IHBRRWBS,4452695,197
NGXUIQHX,130361,44
MEPSR,1218021,117
OLWBIZF,6065627,156
KIXYT,3618439,117
ZWFFVCIAH,2606127,90
YDAVE,7691093,91
OFADLITGKR,7708536,157
JPL,215950,177
LSKYSIS,604530,41
OLYOI,7884317,27
EESVJ,7114431,56
HCOGP,2794487,130
LNVM,8683284,44
FHL,4369846,10
IFVI,2529190,65
NDYK,8065497,31
IPRFN,3302105,113
